gene_symbol,gs_name,gs_subcat,human_gene_symbol,logFC,AveExpr,adj.P.Val,threshold
CG3822,GO_ION_TRANSMEMBRANE_TRANSPORT,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
UQCR-11,GO_ION_TRANSMEMBRANE_TRANSPORT,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_ION_TRANSMEMBRANE_TRANSPORT,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG3822,GO_ION_TRANSPORT,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_ION_TRANSPORT,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
UQCR-11,GO_ION_TRANSPORT,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_ION_TRANSPORT,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG3822,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG5493,GO_IRON_ION_BINDING,MF,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
Ugt35a,GO_ISOPRENOID_BINDING,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_ISOPRENOID_BINDING,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_ISOPRENOID_BINDING,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_ISOPRENOID_BINDING,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG31235,GO_ISOPRENOID_METABOLIC_PROCESS,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
Ugt86Dd,GO_ISOPRENOID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_ISOPRENOID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG5144,GO_KINASE_ACTIVITY,MF,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_KINASE_ACTIVITY,MF,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_KINASE_ACTIVITY,MF,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
Ugt35a,GO_KINASE_BINDING,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_KINASE_BINDING,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
CG5493,GO_LACTATION,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG3822,GO_LIGAND_GATED_CHANNEL_ACTIVITY,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_LIGAND_GATED_CHANNEL_ACTIVITY,MF,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Ugt35a,GO_LIPID_BINDING,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_LIPID_BINDING,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_LIPID_BINDING,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_LIPID_BINDING,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG9149,GO_LIPID_METABOLIC_PROCESS,BP,ACAT2,1.19659918309213,8.7138932134705,0.00111035624683261,Increase
CG31235,GO_LIPID_METABOLIC_PROCESS,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
Ugt86Dd,GO_LIPID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_LIPID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_LIPID_METABOLIC_PROCESS,BP,UGT2B10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_LIPID_METABOLIC_PROCESS,BP,UGT2B10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3822,GO_LOCALIZATION_WITHIN_MEMBRANE,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_LOCALIZATION_WITHIN_MEMBRANE,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_LOCALIZATION_WITHIN_MEMBRANE,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_LOCOMOTION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG8199,GO_LYASE_ACTIVITY,MF,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG31235,GO_LYTIC_VACUOLE,CC,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG31235,GO_LYTIC_VACUOLE_MEMBRANE,CC,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
Clk,GO_MACROMOLECULAR_COMPLEX_BINDING,MF,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
312,GO_MACROMOLECULAR_COMPLEX_BINDING,MF,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
CG3259,GO_MACROMOLECULAR_COMPLEX_BINDING,MF,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_MACROMOLECULE_CATABOLIC_PROCESS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_MAINTENANCE_OF_LOCATION,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MAINTENANCE_OF_LOCATION_IN_CELL,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_MALE_GAMETE_GENERATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG5493,GO_MAMMARY_GLAND_DEVELOPMENT,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
Rbm13,GO_MATURATION_OF_5_8S_RRNA,BP,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
Rbm13,GO_MATURATION_OF_LSU_RRNA,BP,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
CG3822,GO_MEMBRANE_ORGANIZATION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MEMBRANE_ORGANIZATION,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_MEMBRANE_ORGANIZATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_MEMBRANE_PROTEIN_COMPLEX,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MEMBRANE_PROTEIN_COMPLEX,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MEMBRANE_REGION,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MEMBRANE_REGION,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Tektin-C,GO_MICROTUBULE,CC,TEKT1,3.37300308025243,8.80337564796925,9.61995770970593e-06,Increase
CG3259,GO_MICROTUBULE_BASED_MOVEMENT,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG13032,GO_MICROTUBULE_BASED_PROCESS,BP,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
CG3259,GO_MICROTUBULE_BASED_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_MICROTUBULE_BINDING,MF,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG13032,GO_MICROTUBULE_CYTOSKELETON,CC,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
Tektin-C,GO_MICROTUBULE_CYTOSKELETON,CC,TEKT1,3.37300308025243,8.80337564796925,9.61995770970593e-06,Increase
CG3259,GO_MICROTUBULE_CYTOSKELETON,CC,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG13032,GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION,BP,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
CG13032,GO_MICROTUBULE_ORGANIZING_CENTER,CC,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
CG3259,GO_MICROTUBULE_ORGANIZING_CENTER,CC,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG13032,GO_MICROTUBULE_ORGANIZING_CENTER_PART,CC,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
Rala,GO_MIDBODY,CC,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_MIDBODY,CC,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
UQCR-11,GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG5144,GO_MITOCHONDRIAL_ENVELOPE,CC,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MITOCHONDRIAL_ENVELOPE,CC,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MITOCHONDRIAL_ENVELOPE,CC,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
UQCR-11,GO_MITOCHONDRIAL_ENVELOPE,CC,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MITOCHONDRIAL_ENVELOPE,CC,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG8199,GO_MITOCHONDRIAL_MATRIX,CC,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
312,GO_MITOCHONDRIAL_MATRIX,CC,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
UQCR-11,GO_MITOCHONDRIAL_MEMBRANE_PART,CC,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG8199,GO_MITOCHONDRIAL_PART,CC,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5144,GO_MITOCHONDRIAL_PART,CC,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MITOCHONDRIAL_PART,CC,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MITOCHONDRIAL_PART,CC,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
312,GO_MITOCHONDRIAL_PART,CC,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
UQCR-11,GO_MITOCHONDRIAL_PART,CC,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MITOCHONDRIAL_PART,CC,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG8199,GO_MITOCHONDRIAL_PROTEIN_COMPLEX,CC,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG8199,GO_MITOCHONDRION,CC,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5144,GO_MITOCHONDRION,CC,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MITOCHONDRION,CC,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MITOCHONDRION,CC,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
312,GO_MITOCHONDRION,CC,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
CG31235,GO_MITOCHONDRION,CC,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
UQCR-11,GO_MITOCHONDRION,CC,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MITOCHONDRION,CC,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG3822,GO_MODULATION_OF_SYNAPTIC_TRANSMISSION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MODULATION_OF_SYNAPTIC_TRANSMISSION,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Ugt86Dd,GO_MOLECULAR_FUNCTION_REGULATOR,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MOLECULAR_FUNCTION_REGULATOR,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_BINDING,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_BINDING,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_BINDING,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_BINDING,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG8199,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT2A3,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT2A3,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT2B10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT2B10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT2B28,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,BP,UGT2B28,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT2A3,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT2A3,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT2B10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT2B10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT2B28,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_MONOSACCHARIDE_METABOLIC_PROCESS,BP,UGT2B28,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
UQCR-11,GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MONOVALENT_INORGANIC_CATION_TRANSPORT,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_MONOVALENT_INORGANIC_CATION_TRANSPORT,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG3259,GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Rala,GO_MORPHOGENESIS_OF_AN_EPITHELIUM,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_MORPHOGENESIS_OF_AN_EPITHELIUM,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Rala,GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG16790,GO_MRNA_METABOLIC_PROCESS,BP,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
CG16790,GO_MRNA_PROCESSING,BP,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
Clk,GO_MULTI_ORGANISM_REPRODUCTIVE_PROCESS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_MULTICELLULAR_ORGANISM_REPRODUCTION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_MULTICELLULAR_ORGANISMAL_SIGNALING,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG5144,GO_MUSCLE_CONTRACTION,BP,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_MUSCLE_SYSTEM_PROCESS,BP,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
Rala,GO_MYELIN_SHEATH,CC,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_MYOSIN_BINDING,MF,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_N_ACETYLTRANSFERASE_ACTIVITY,MF,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_N_ACYLTRANSFERASE_ACTIVITY,MF,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG16790,GO_NCRNA_3_END_PROCESSING,BP,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
Rbm13,GO_NCRNA_METABOLIC_PROCESS,BP,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
CG16790,GO_NCRNA_METABOLIC_PROCESS,BP,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
Rbm13,GO_NCRNA_PROCESSING,BP,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
CG16790,GO_NCRNA_PROCESSING,BP,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
Rala,GO_NEGATIVE_REGULATION_OF_BINDING,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Clk,GO_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_NEGATIVE_REGULATION_OF_CELL_DEATH,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_NEGATIVE_REGULATION_OF_CELL_DEATH,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
312,GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
312,GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM,BP,PASD1,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Clk,GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
312,GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
Clk,GO_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,BP,PASD1,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
